icon_type,file_path,file_name,stem,dir,candidate_name,canonical_service_name,coarse_class,service_code_mapped,matched
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Analytics_Pipeline_48.svg,Res_AWS-IoT-Analytics_Pipeline_48.svg,Res_AWS-IoT-Analytics_Pipeline_48,Res_IoT,Res AWS IoT Analytics Pipeline,aws iot analytics,IoT,iotanalytics,True
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Over-Air-Update_48.svg,Res_AWS-IoT_Over-Air-Update_48.svg,Res_AWS-IoT_Over-Air-Update_48,Res_IoT,Res AWS IoT Over Air Update,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Policy_48.svg,Res_AWS-IoT_Policy_48.svg,Res_AWS-IoT_Policy_48,Res_IoT,Res AWS IoT Policy,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_LoRaWAN-Protocol_48.svg,Res_AWS-IoT_LoRaWAN-Protocol_48.svg,Res_AWS-IoT_LoRaWAN-Protocol_48,Res_IoT,Res AWS IoT LoRaWAN Protocol,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Component-Public_48.svg,Res_AWS-IoT-Greengrass_Component-Public_48.svg,Res_AWS-IoT-Greengrass_Component-Public_48,Res_IoT,Res AWS IoT Greengrass Component Public,aws iot greengrass,IoT,greengrass,True
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_House_48.svg,Res_AWS-IoT_Thing_House_48.svg,Res_AWS-IoT_Thing_House_48,Res_IoT,Res AWS IoT Thing House,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Component_48.svg,Res_AWS-IoT-Greengrass_Component_48.svg,Res_AWS-IoT-Greengrass_Component_48,Res_IoT,Res AWS IoT Greengrass Component,aws iot greengrass,IoT,greengrass,True
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Fire_TV_48.svg,Res_AWS-IoT_Fire_TV_48.svg,Res_AWS-IoT_Fire_TV_48,Res_IoT,Res AWS IoT Fire TV,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Sailboat_48.svg,Res_AWS-IoT_Sailboat_48.svg,Res_AWS-IoT_Sailboat_48,Res_IoT,Res AWS IoT Sailboat,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Analytics_Data-Store_48.svg,Res_AWS-IoT-Analytics_Data-Store_48.svg,Res_AWS-IoT-Analytics_Data-Store_48,Res_IoT,Res AWS IoT Analytics Data Store,aws iot analytics,IoT,iotanalytics,True
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-SiteWise_Data-Streams_48.svg,Res_AWS-IoT-SiteWise_Data-Streams_48.svg,Res_AWS-IoT-SiteWise_Data-Streams_48,Res_IoT,Res AWS IoT SiteWise Data Streams,aws iot sitewise,IoT,sitewise,True
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Cart_48.svg,Res_AWS-IoT_Thing_Cart_48.svg,Res_AWS-IoT_Thing_Cart_48,Res_IoT,Res AWS IoT Thing Cart,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Recipe_48.svg,Res_AWS-IoT-Greengrass_Recipe_48.svg,Res_AWS-IoT-Greengrass_Recipe_48,Res_IoT,Res AWS IoT Greengrass Recipe,aws iot greengrass,IoT,greengrass,True
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Artifact_48.svg,Res_AWS-IoT-Greengrass_Artifact_48.svg,Res_AWS-IoT-Greengrass_Artifact_48,Res_IoT,Res AWS IoT Greengrass Artifact,aws iot greengrass,IoT,greengrass,True
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Stacklight_48.svg,Res_AWS-IoT_Thing_Stacklight_48.svg,Res_AWS-IoT_Thing_Stacklight_48,Res_IoT,Res AWS IoT Thing Stacklight,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Alexa_Skill_48.svg,Res_AWS-IoT_Alexa_Skill_48.svg,Res_AWS-IoT_Alexa_Skill_48,Res_IoT,Res AWS IoT Alexa Skill,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Protocol_48.svg,Res_AWS-IoT-Greengrass_Protocol_48.svg,Res_AWS-IoT-Greengrass_Protocol_48,Res_IoT,Res AWS IoT Greengrass Protocol,aws iot greengrass,IoT,greengrass,True
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Desired-State_48.svg,Res_AWS-IoT_Desired-State_48.svg,Res_AWS-IoT_Desired-State_48,Res_IoT,Res AWS IoT Desired State,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Police-Emergency_48.svg,Res_AWS-IoT_Thing_Police-Emergency_48.svg,Res_AWS-IoT_Thing_Police-Emergency_48,Res_IoT,Res AWS IoT Thing Police Emergency,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Stream-Manager_48.svg,Res_AWS-IoT-Greengrass_Stream-Manager_48.svg,Res_AWS-IoT-Greengrass_Stream-Manager_48,Res_IoT,Res AWS IoT Greengrass Stream Manager,aws iot greengrass,IoT,greengrass,True
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Action_48.svg,Res_AWS-IoT_Action_48.svg,Res_AWS-IoT_Action_48,Res_IoT,Res AWS IoT Action,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Bank_48.svg,Res_AWS-IoT_Thing_Bank_48.svg,Res_AWS-IoT_Thing_Bank_48,Res_IoT,Res AWS IoT Thing Bank,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Generic_48.svg,Res_AWS-IoT_Thing_Generic_48.svg,Res_AWS-IoT_Thing_Generic_48,Res_IoT,Res AWS IoT Thing Generic,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Component-Machine-Learning_48.svg,Res_AWS-IoT-Greengrass_Component-Machine-Learning_48.svg,Res_AWS-IoT-Greengrass_Component-Machine-Learning_48,Res_IoT,Res AWS IoT Greengrass Component Machine Learning,aws iot greengrass,IoT,greengrass,True
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Connector_48.svg,Res_AWS-IoT-Greengrass_Connector_48.svg,Res_AWS-IoT-Greengrass_Connector_48,Res_IoT,Res AWS IoT Greengrass Connector,amazon connect,Business Applications,connect,True
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Shadow_48.svg,Res_AWS-IoT_Shadow_48.svg,Res_AWS-IoT_Shadow_48,Res_IoT,Res AWS IoT Shadow,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Industrial-PC_48.svg,Res_AWS-IoT_Thing_Industrial-PC_48.svg,Res_AWS-IoT_Thing_Industrial-PC_48,Res_IoT,Res AWS IoT Thing Industrial PC,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_HTTP2-Protocol_48.svg,Res_AWS-IoT_HTTP2-Protocol_48.svg,Res_AWS-IoT_HTTP2-Protocol_48,Res_IoT,Res AWS IoT HTTP2 Protocol,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-SiteWise_Asset-Hierarchy_48.svg,Res_AWS-IoT-SiteWise_Asset-Hierarchy_48.svg,Res_AWS-IoT-SiteWise_Asset-Hierarchy_48,Res_IoT,Res AWS IoT SiteWise Asset Hierarchy,aws iot sitewise,IoT,sitewise,True
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Simulator_48.svg,Res_AWS-IoT_Simulator_48.svg,Res_AWS-IoT_Simulator_48,Res_IoT,Res AWS IoT Simulator,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Analytics_Channel_48.svg,Res_AWS-IoT-Analytics_Channel_48.svg,Res_AWS-IoT-Analytics_Channel_48,Res_IoT,Res AWS IoT Analytics Channel,aws iot analytics,IoT,iotanalytics,True
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_MQTT_Protocol_48.svg,Res_AWS-IoT_MQTT_Protocol_48.svg,Res_AWS-IoT_MQTT_Protocol_48,Res_IoT,Res AWS IoT MQTT Protocol,amazon mq,Application Integration,mq,True
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Component-Nucleus_48.svg,Res_AWS-IoT-Greengrass_Component-Nucleus_48.svg,Res_AWS-IoT-Greengrass_Component-Nucleus_48,Res_IoT,Res AWS IoT Greengrass Component Nucleus,aws iot greengrass,IoT,greengrass,True
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Relay_48.svg,Res_AWS-IoT_Thing_Relay_48.svg,Res_AWS-IoT_Thing_Relay_48,Res_IoT,Res AWS IoT Thing Relay,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Hardware-Board_48.svg,Res_AWS-IoT-Hardware-Board_48.svg,Res_AWS-IoT-Hardware-Board_48,Res_IoT,Res AWS IoT Hardware Board,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Camera_48.svg,Res_AWS-IoT_Thing_Camera_48.svg,Res_AWS-IoT_Thing_Camera_48,Res_IoT,Res AWS IoT Thing Camera,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Interprocess-Communication_48.svg,Res_AWS-IoT-Greengrass_Interprocess-Communication_48.svg,Res_AWS-IoT-Greengrass_Interprocess-Communication_48,Res_IoT,Res AWS IoT Greengrass Interprocess Communication,aws iot greengrass,IoT,greengrass,True
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Analytics_Dataset_48.svg,Res_AWS-IoT-Analytics_Dataset_48.svg,Res_AWS-IoT-Analytics_Dataset_48,Res_IoT,Res AWS IoT Analytics Dataset,aws iot analytics,IoT,iotanalytics,True
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Certificate_48.svg,Res_AWS-IoT_Certificate_48.svg,Res_AWS-IoT_Certificate_48,Res_IoT,Res AWS IoT Certificate,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_PLC_48.svg,Res_AWS-IoT_Thing_PLC_48.svg,Res_AWS-IoT_Thing_PLC_48,Res_IoT,Res AWS IoT Thing PLC,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Travel_48.svg,Res_AWS-IoT_Thing_Travel_48.svg,Res_AWS-IoT_Thing_Travel_48,Res_IoT,Res AWS IoT Thing Travel,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_HTTP_Protocol_48.svg,Res_AWS-IoT_HTTP_Protocol_48.svg,Res_AWS-IoT_HTTP_Protocol_48,Res_IoT,Res AWS IoT HTTP Protocol,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Sensor_48.svg,Res_AWS-IoT_Sensor_48.svg,Res_AWS-IoT_Sensor_48,Res_IoT,Res AWS IoT Sensor,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Echo_48.svg,Res_AWS-IoT_Echo_48.svg,Res_AWS-IoT_Echo_48,Res_IoT,Res AWS IoT Echo,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Component-Private_48.svg,Res_AWS-IoT-Greengrass_Component-Private_48.svg,Res_AWS-IoT-Greengrass_Component-Private_48,Res_IoT,Res AWS IoT Greengrass Component Private,aws iot greengrass,IoT,greengrass,True
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Rule_48.svg,Res_AWS-IoT-Rule_48.svg,Res_AWS-IoT-Rule_48,Res_IoT,Res AWS IoT Rule,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Bicycle_48.svg,Res_AWS-IoT_Thing_Bicycle_48.svg,Res_AWS-IoT_Thing_Bicycle_48,Res_IoT,Res AWS IoT Thing Bicycle,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Lightbulb_48.svg,Res_AWS-IoT_Thing_Lightbulb_48.svg,Res_AWS-IoT_Thing_Lightbulb_48,Res_IoT,Res AWS IoT Thing Lightbulb,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Device-Defender_IoT-Device-Jobs_48.svg,Res_AWS-IoT-Device-Defender_IoT-Device-Jobs_48.svg,Res_AWS-IoT-Device-Defender_IoT-Device-Jobs_48,Res_IoT,Res AWS IoT Device Defender IoT Device Jobs,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Temperature-Vibration-Sensor_48.svg,Res_AWS-IoT_Thing_Temperature-Vibration-Sensor_48.svg,Res_AWS-IoT_Thing_Temperature-Vibration-Sensor_48,Res_IoT,Res AWS IoT Thing Temperature Vibration Sensor,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Temperature-Sensor_48.svg,Res_AWS-IoT_Thing_Temperature-Sensor_48.svg,Res_AWS-IoT_Thing_Temperature-Sensor_48,Res_IoT,Res AWS IoT Thing Temperature Sensor,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Door-Lock_48.svg,Res_AWS-IoT_Thing_Door-Lock_48.svg,Res_AWS-IoT_Thing_Door-Lock_48,Res_IoT,Res AWS IoT Thing Door Lock,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Utility_48.svg,Res_AWS-IoT_Thing_Utility_48.svg,Res_AWS-IoT_Thing_Utility_48,Res_IoT,Res AWS IoT Thing Utility,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Car_48.svg,Res_AWS-IoT_Thing_Car_48.svg,Res_AWS-IoT_Thing_Car_48,Res_IoT,Res AWS IoT Thing Car,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Topic_48.svg,Res_AWS-IoT_Topic_48.svg,Res_AWS-IoT_Topic_48,Res_IoT,Res AWS IoT Topic,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Windfarm_48.svg,Res_AWS-IoT_Thing_Windfarm_48.svg,Res_AWS-IoT_Thing_Windfarm_48,Res_IoT,Res AWS IoT Thing Windfarm,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_FreeRTOS-Device_48.svg,Res_AWS-IoT_Thing_FreeRTOS-Device_48.svg,Res_AWS-IoT_Thing_FreeRTOS-Device_48,Res_IoT,Res AWS IoT Thing FreeRTOS Device,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Analytics_Notebook_48.svg,Res_AWS-IoT-Analytics_Notebook_48.svg,Res_AWS-IoT-Analytics_Notebook_48,Res_IoT,Res AWS IoT Analytics Notebook,aws iot analytics,IoT,iotanalytics,True
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Device-Gateway_48.svg,Res_AWS-IoT_Device-Gateway_48.svg,Res_AWS-IoT_Device-Gateway_48,Res_IoT,Res AWS IoT Device Gateway,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Device-Management_Fleet-Hub_48.svg,Res_AWS-IoT-Device-Management_Fleet-Hub_48.svg,Res_AWS-IoT-Device-Management_Fleet-Hub_48,Res_IoT,Res AWS IoT Device Management Fleet Hub,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Temperature-Humidity-Sensor_48.svg,Res_AWS-IoT_Thing_Temperature-Humidity-Sensor_48.svg,Res_AWS-IoT_Thing_Temperature-Humidity-Sensor_48,Res_IoT,Res AWS IoT Thing Temperature Humidity Sensor,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Factory_48.svg,Res_AWS-IoT_Thing_Factory_48.svg,Res_AWS-IoT_Thing_Factory_48,Res_IoT,Res AWS IoT Thing Factory,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Alexa_Voice-Service_48.svg,Res_AWS-IoT_Alexa_Voice-Service_48.svg,Res_AWS-IoT_Alexa_Voice-Service_48,Res_IoT,Res AWS IoT Alexa Voice Service,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Core_Device-Location_48.svg,Res_AWS-IoT-Core_Device-Location_48.svg,Res_AWS-IoT-Core_Device-Location_48,Res_IoT,Res AWS IoT Core Device Location,aws iot core,IoT,iot,True
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Fire-TV_Stick_48.svg,Res_AWS-IoT_Fire-TV_Stick_48.svg,Res_AWS-IoT_Fire-TV_Stick_48,Res_IoT,Res AWS IoT Fire TV Stick,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Lambda_Function_48.svg,Res_AWS-IoT_Lambda_Function_48.svg,Res_AWS-IoT_Lambda_Function_48,Res_IoT,Res AWS IoT Lambda Function,aws lambda,Serverless & Event-driven,lambda,True
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Medical-Emergency_48.svg,Res_AWS-IoT_Thing_Medical-Emergency_48.svg,Res_AWS-IoT_Thing_Medical-Emergency_48,Res_IoT,Res AWS IoT Thing Medical Emergency,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Coffee-Pot_48.svg,Res_AWS-IoT_Thing_Coffee-Pot_48.svg,Res_AWS-IoT_Thing_Coffee-Pot_48,Res_IoT,Res AWS IoT Thing Coffee Pot,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Servo_48.svg,Res_AWS-IoT_Servo_48.svg,Res_AWS-IoT_Servo_48,Res_IoT,Res AWS IoT Servo,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Device-Tester_48.svg,Res_AWS-IoT-Device-Tester_48.svg,Res_AWS-IoT-Device-Tester_48,Res_IoT,Res AWS IoT Device Tester,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Core_Device-Advisor_48.svg,Res_AWS-IoT-Core_Device-Advisor_48.svg,Res_AWS-IoT-Core_Device-Advisor_48,Res_IoT,Res AWS IoT Core Device Advisor,aws iot core,IoT,iot,True
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Alexa_Enabled-Device_48.svg,Res_AWS-IoT_Alexa_Enabled-Device_48.svg,Res_AWS-IoT_Alexa_Enabled-Device_48,Res_IoT,Res AWS IoT Alexa Enabled Device,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Thermostat_48.svg,Res_AWS-IoT_Thing_Thermostat_48.svg,Res_AWS-IoT_Thing_Thermostat_48,Res_IoT,Res AWS IoT Thing Thermostat,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-SiteWise_Asset-Properties_48.svg,Res_AWS-IoT-SiteWise_Asset-Properties_48.svg,Res_AWS-IoT-SiteWise_Asset-Properties_48,Res_IoT,Res AWS IoT SiteWise Asset Properties,aws iot sitewise,IoT,sitewise,True
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Vibration-Sensor_48.svg,Res_AWS-IoT_Thing_Vibration-Sensor_48.svg,Res_AWS-IoT_Thing_Vibration-Sensor_48,Res_IoT,Res AWS IoT Thing Vibration Sensor,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Actuator_48.svg,Res_AWS-IoT_Actuator_48.svg,Res_AWS-IoT_Actuator_48,Res_IoT,Res AWS IoT Actuator,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Reported-State_48.svg,Res_AWS-IoT_Reported-State_48.svg,Res_AWS-IoT_Reported-State_48,Res_IoT,Res AWS IoT Reported State,,,,False
resource,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-SiteWise_Asset_48.svg,Res_AWS-IoT-SiteWise_Asset_48.svg,Res_AWS-IoT-SiteWise_Asset_48,Res_IoT,Res AWS IoT SiteWise Asset,aws iot sitewise,IoT,sitewise,True
resource,Resource-Icons_02072025/Res_Media-Services/Res_AWS-Elemental-MediaConnect_MediaConnect-Gateway_48.svg,Res_AWS-Elemental-MediaConnect_MediaConnect-Gateway_48.svg,Res_AWS-Elemental-MediaConnect_MediaConnect-Gateway_48,Res_Media-Services,Res AWS Elemental MediaConnect MediaConnect Gateway,amazon connect,Business Applications,connect,True
resource,Resource-Icons_02072025/Res_Media-Services/Res_AWS-Cloud-Digital-Interface_48.svg,Res_AWS-Cloud-Digital-Interface_48.svg,Res_AWS-Cloud-Digital-Interface_48,Res_Media-Services,Res AWS Cloud Digital Interface,,,,False
resource,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-Route-53_Resolver-Query-Logging_48.svg,Res_Amazon-Route-53_Resolver-Query-Logging_48.svg,Res_Amazon-Route-53_Resolver-Query-Logging_48,Res_Networking-Content-Delivery,Res Amazon Route 53 Resolver Query Logging,amazon route 53,Networking,route53,True
resource,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-Route-53_Route-Table_48.svg,Res_Amazon-Route-53_Route-Table_48.svg,Res_Amazon-Route-53_Route-Table_48,Res_Networking-Content-Delivery,Res Amazon Route 53 Route Table,amazon route 53,Networking,route53,True
resource,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-App-Mesh_Virtual-Router_48.svg,Res_AWS-App-Mesh_Virtual-Router_48.svg,Res_AWS-App-Mesh_Virtual-Router_48,Res_Networking-Content-Delivery,Res AWS App Mesh Virtual Router,aws app mesh,Application Integration,appmesh,True
resource,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Elastic-Load-Balancing_Classic-Load-Balancer_48.svg,Res_Elastic-Load-Balancing_Classic-Load-Balancer_48.svg,Res_Elastic-Load-Balancing_Classic-Load-Balancer_48,Res_Networking-Content-Delivery,Res Elastic Load Balancing Classic Load Balancer,elastic load balancing,Networking,elasticloadbalancing,True
resource,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Peering-Connection_48.svg,Res_Amazon-VPC_Peering-Connection_48.svg,Res_Amazon-VPC_Peering-Connection_48,Res_Networking-Content-Delivery,Res Amazon VPC Peering Connection,amazon vpc,Networking,ec2,True
resource,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-Cloud-Map_Resource_48.svg,Res_AWS-Cloud-Map_Resource_48.svg,Res_AWS-Cloud-Map_Resource_48,Res_Networking-Content-Delivery,Res AWS Cloud Map Resource,aws cloud map,Networking,servicediscovery,True
resource,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-Route-53_Readiness-Checks_48.svg,Res_Amazon-Route-53_Readiness-Checks_48.svg,Res_Amazon-Route-53_Readiness-Checks_48,Res_Networking-Content-Delivery,Res Amazon Route 53 Readiness Checks,amazon route 53,Networking,route53,True
resource,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-Cloud-Map_Service_48.svg,Res_AWS-Cloud-Map_Service_48.svg,Res_AWS-Cloud-Map_Service_48,Res_Networking-Content-Delivery,Res AWS Cloud Map Service,aws cloud map,Networking,servicediscovery,True
resource,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Network-Access-Control-List_48.svg,Res_Amazon-VPC_Network-Access-Control-List_48.svg,Res_Amazon-VPC_Network-Access-Control-List_48,Res_Networking-Content-Delivery,Res Amazon VPC Network Access Control List,amazon vpc,Networking,ec2,True
resource,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Router_48.svg,Res_Amazon-VPC_Router_48.svg,Res_Amazon-VPC_Router_48,Res_Networking-Content-Delivery,Res Amazon VPC Router,amazon vpc,Networking,ec2,True
resource,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-Cloud-WAN_Transit-Gateway-Route-Table-Attachment_48.svg,Res_AWS-Cloud-WAN_Transit-Gateway-Route-Table-Attachment_48.svg,Res_AWS-Cloud-WAN_Transit-Gateway-Route-Table-Attachment_48,Res_Networking-Content-Delivery,Res AWS Cloud WAN Transit Gateway Route Table Attachment,aws transit gateway,Networking,ec2,True
resource,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-App-Mesh_Virtual-Service_48.svg,Res_AWS-App-Mesh_Virtual-Service_48.svg,Res_AWS-App-Mesh_Virtual-Service_48,Res_Networking-Content-Delivery,Res AWS App Mesh Virtual Service,aws app mesh,Application Integration,appmesh,True
